artwork.id,artwork.title,year,artwork.medium,movement.era.id,movement.era.name,movement.id,movement.name
13193,Opened by Customs,1937,"Paper, printed paper, oil paint and graphite on paper",8,20th century 1900-1945,300,Dada
13193,Opened by Customs,1937,"Paper, printed paper, oil paint and graphite on paper",8,20th century 1900-1945,6949,Merz
705,Sleeping Girl,1943,Oil paint on board,8,20th century 1900-1945,311,Modern Realism
11337,Shattered Head,1956,Bronze,415,20th century post-1945,424,Geometry of Fear
11337,Shattered Head,1956,Bronze,415,20th century post-1945,425,Independent Group
11339,Man's Head,1952,"Ink, gouache and chalk on paper",415,20th century post-1945,1683,British Pop
11339,Man's Head,1952,"Ink, gouache and chalk on paper",415,20th century post-1945,425,Independent Group
677,Study for a Portrait of Van Gogh IV,1957,Oil paint on canvas,415,20th century post-1945,1666,School of London
6026,Two Figures with Folded Arms,1947,Oil paint and graphite on hardboard on plywood panel,415,20th century post-1945,441,St Ives School
5591,The Kitchen,1902,Oil paint on canvas,8,20th century 1900-1945,295,Bloomsbury Group
9254,Interior with a Double Bass,1929,Oil paint on canvas,8,20th century 1900-1945,299,Cubism
11335,Cyclops,1957,Bronze,415,20th century post-1945,424,Geometry of Fear
11335,Cyclops,1957,Bronze,415,20th century post-1945,425,Independent Group
4019,Man with a Hod,1955,Paper and ink on paper,415,20th century post-1945,8454,Art Informel
15898,"Houses at St Ives, Cornwall",1928,Oil paint on cardboard,8,20th century 1900-1945,1690,Naive
15898,"Houses at St Ives, Cornwall",1928,Oil paint on cardboard,415,20th century post-1945,441,St Ives School
13021,Agrippina with the Ashes of Germanicus,1773,Etching on paper,290,18th century,344,Neo-Classicism
9589,Message from a Friend,1964,Oil paint on canvas,8,20th century 1900-1945,320,Surrealism
13767,A Study,1887,Oil paint on canvas,350,19th century,351,Aesthetic Movement
13767,A Study,1887,Oil paint on canvas,350,19th century,6196,British Impressionism
2287,Winter Work,1883,Oil paint on canvas,350,19th century,365,Rural Naturalism
13185,Spring-like Morning,1896,Pastel on paper,350,19th century,4229,Post-Impressionism
1553,Paintings,1973,Oil paint on 9 canvases,415,20th century post-1945,421,Conceptual Art
4481,untitled (carving no. 13/81),1981,Travertine stone,415,20th century post-1945,1682,New British Sculpture
3886,Louvre ('Leonardo da Vinci' 'Albert Evans'),1975,Bronze and marble,415,20th century post-1945,421,Conceptual Art
8221,Two Seated Figures No. 2,1980,Oil paint on board,415,20th century post-1945,1666,School of London
671,The Temptation of St Anthony,1942,Oil paint on wood,8,20th century 1900-1945,312,Neo-Romanticism
6186,"Cadmium with Violet, Scarlet, Emerald, Lemon and Venetian : 1969",1969,Oil paint on canvas,415,20th century post-1945,441,St Ives School
3885,Louvre ('J.M.W. Turner' 'Edward Rampton'),1975,Bronze and marble,415,20th century post-1945,421,Conceptual Art
13624,Waiting for the Verdict,1857,Oil paint on canvas,350,19th century,8064,Victorian/Genre
754,Adieu,1982,Oil paint on canvas,415,20th century post-1945,431,Neo-Expressionism
754,Adieu,1982,Oil paint on canvas,415,20th century post-1945,432,Neue Wilden
8381,Wreck,1963,Oil paint on canvas,415,20th century post-1945,441,St Ives School
9452,Cone,1967,Willow,415,20th century post-1945,418,Arte Povera
5198,Untitled,1948,Oil paint on canvas,415,20th century post-1945,420,Cobra
13626,"Waiting for the Verdict, engraved by W.H. Simmons",1866,Mezzotint on paper,350,19th century,8064,Victorian/Genre
4482,Carving No. 2,1981,Marble,415,20th century post-1945,1682,New British Sculpture
3005,Children by a Brook,1822,Oil paint on canvas,350,19th century,353,Bristol School
13019,Fingal Encounters Carbon Carglass,1773,Etching on paper,290,18th century,344,Neo-Classicism
13020,Fingal Encounters Carbon Carglass (upright version),1773,Etching on paper,290,18th century,344,Neo-Classicism
10615,Bursting Shell,1915,Oil paint on canvas,8,20th century 1900-1945,307,Futurism
5535,Natural Selection,1981,"Metal, wood, glass, plastic and food",415,20th century post-1945,1682,New British Sculpture
1642,Run-through of an Action,1966,"17 works on paper, ink and graphite",415,20th century post-1945,1684,Actionism
1642,Run-through of an Action,1966,"17 works on paper, ink and graphite",415,20th century post-1945,436,Performance Art
13625,Not Guilty (The Acquittal),1857,Oil paint on canvas,350,19th century,8064,Victorian/Genre
7820,"As if to Celebrate, I Discovered a Mountain Blooming with Red Flowers",1981,"Pigments, wood and plaster",415,20th century post-1945,1682,New British Sculpture
9588,A Star Caresses the Breast of a Negress (Painting Poem),1938,Oil paint on canvas,8,20th century 1900-1945,320,Surrealism
9451,Fibonacci Tables,1970,"Charcoal, acrylic paint, metallic paint and neon on canvas",415,20th century post-1945,418,Arte Povera
12300,Wine Crucifix,1957,Oil paint on canvas,415,20th century post-1945,1684,Actionism
6637,The Dance (The Happy Marriage ?VI: The Country Dance),1745,Oil paint on canvas,290,18th century,343,Modern Moral Subject
6637,The Dance (The Happy Marriage ?VI: The Country Dance),1745,Oil paint on canvas,290,18th century,346,Rococo
23272,Banditti Going out in the Morning,1773,Ink on paper,350,19th century,364,Romanticism
22851,Alcestis and Admetus,1789,"Ink, watercolour and graphite on paper",290,18th century,344,Neo-Classicism
22952,Cornfields above Lamorna,NA,Watercolour on paper,350,19th century,360,Newlyn School
23590,A Hillside Covered with Gorse-Scrub,NA,Watercolour and pastel on paper,350,19th century,362,Norwich School
889,Untitled,1967,Metal and glass,415,20th century post-1945,430,Minimalism
817,Mammoth,1957,Oil paint on canvas,415,20th century post-1945,416,Abstract Expressionism
10892,Another Line,1970,Acrylic paint on canvas,415,20th century post-1945,439,Post Painterly Abstraction
10918,"Lipsticks in Piccadilly Circus, London",1966,Printed paper on postcard on board,415,20th century post-1945,437,Pop Art
888,Untitled,1964,Metal and glass,415,20th century post-1945,430,Minimalism
887,Untitled,1962,Glass and wood,415,20th century post-1945,430,Minimalism
21388,"Portrait of a Lady and a Boy, with Pan",1655,Oil paint on canvas,289,16th and 17th century,398,Baroque
21321,Head,1957,Charcoal on paper,415,20th century post-1945,1666,School of London
21216,Hommage à Chrysler Corp.,1957,"Oil paint, metal foil and digital print on wood",415,20th century post-1945,1683,British Pop
21216,Hommage à Chrysler Corp.,1957,"Oil paint, metal foil and digital print on wood",415,20th century post-1945,425,Independent Group
21233,Tin Head - Mr Cruikshank,1950,Tin,415,20th century post-1945,425,Independent Group
21385,Cookmaid with Still Life of Vegetables and Fruit,1620,Oil paint on canvas,289,16th and 17th century,412,Early Stuart
21384,"View of a House and its Estate in Belsize, Middlesex",1696,Oil paint on canvas,289,16th and 17th century,413,Later Stuart
21384,"View of a House and its Estate in Belsize, Middlesex",1696,Oil paint on canvas,289,16th and 17th century,406,"Netherlands-trained, working in Britain"
21294,Construction in Space: Diagonal,1921,"Glass, metal and celluloid",8,20th century 1900-1945,298,Constructivism
21318,Study for 'The Eve of St Agnes'. Verso: Study for 'The Guarded Bower',1855,Graphite on paper. Verso: graphite on paper,350,19th century,363,Pre-Raphaelite
21296,Construction: Stone with a Collar,1933,"Limestone, cellulose acetate and brass on slate base",8,20th century 1900-1945,298,Constructivism
21250,[title not known: page from a scrapbook],1950,Printed papers on paper,415,20th century post-1945,1683,British Pop
21250,[title not known: page from a scrapbook],1950,Printed papers on paper,415,20th century post-1945,425,Independent Group
21237,Standing Figure,1958,Bronze on slate base,415,20th century post-1945,1683,British Pop
21237,Standing Figure,1958,Bronze on slate base,415,20th century post-1945,425,Independent Group
21297,Monument for an Airport,1932,Perspex and brass,8,20th century 1900-1945,298,Constructivism
21277,"Portrait of a Gentleman, his Wife and Sister, in the Character of Fortitude introducing Hope as the Companion to Distress ('The Witts Family Group')",1775,Oil paint on canvas,290,18th century,6210,Grand Manner
21193,Feeding Dog,1976,Oil paint on canvas,415,20th century post-1945,441,St Ives School
21395,Model for Sculpture: The South Wind,1929,Bath stone,8,20th century 1900-1945,303,Direct Carving
21298,Construction in Space with Crystalline Centre,1938,Perspex and celluloid,8,20th century 1900-1945,298,Constructivism
21298,Construction in Space with Crystalline Centre,1938,Perspex and celluloid,415,20th century post-1945,441,St Ives School
21247,[title not known: page from a scrapbook],1950,Printed papers on paper,415,20th century post-1945,1683,British Pop
21247,[title not known: page from a scrapbook],1950,Printed papers on paper,415,20th century post-1945,425,Independent Group
21299,Construction in Space (Crystal),1937,Cellulose acetate,8,20th century 1900-1945,298,Constructivism
21227,Dr Pepper,1948,Printed papers on paper,415,20th century post-1945,1683,British Pop
21227,Dr Pepper,1948,Printed papers on paper,415,20th century post-1945,425,Independent Group
21215,Head of a Woman,1924,Oil paint on canvas,8,20th century 1900-1945,299,Cubism
21259,Virgin Shroud,1993,"Cowhide, muslin, satin, wood, plaster and iron",8,20th century 1900-1945,320,Surrealism
21295,Model for 'Rotating Fountain',1925,Metal and plastic,8,20th century 1900-1945,298,Constructivism
21248,[title not known: page from a scrapbook],1950,Printed papers on paper,415,20th century post-1945,1683,British Pop
21248,[title not known: page from a scrapbook],1950,Printed papers on paper,415,20th century post-1945,425,Independent Group
21159,Hot Dog Sculpture,1965,"Resin, fibreglass, metal and wood",415,20th century post-1945,437,Pop Art
21228,Real Gold,1949,Printed papers on paper,415,20th century post-1945,1683,British Pop
21228,Real Gold,1949,Printed papers on paper,415,20th century post-1945,425,Independent Group
21396,Bomb Store,1942,Oil paint on board,8,20th century 1900-1945,10525,British War Art
21386,Red Stone,1964,Stone,8,20th century 1900-1945,298,Constructivism
21315,Bed,1980,Bread and parafin wax on aluminium panels,415,20th century post-1945,1682,New British Sculpture
21383,"Three Ball Total Equilibrium Tank (Two Dr J Silver Series, Spalding NBA Tip-Off)",1985,"Glass, steel, pneumatic feet, 3 rubber basketballs and water",415,20th century post-1945,1678,Neo-Geo
21293,Model for 'Constructed Torso',1917,Cardboard,8,20th century 1900-1945,298,Constructivism
21249,[title not known: page from a scrapbook],1950,Printed papers on paper,415,20th century post-1945,1683,British Pop
21249,[title not known: page from a scrapbook],1950,Printed papers on paper,415,20th century post-1945,425,Independent Group
25445,The Statue of Four Metals,1807,Etching on paper,290,18th century,344,Neo-Classicism
25441,The Fiery Sepulchres,1807,Etching on paper,290,18th century,344,Neo-Classicism
25453,The Bridge,1807,Etching on paper,290,18th century,344,Neo-Classicism
25448,Gerion,1807,Etching on paper,290,18th century,344,Neo-Classicism
25432,Virgil and Beatrice Meeting,1807,Etching on paper,290,18th century,344,Neo-Classicism
25440,The Furies,1807,Etching on paper,290,18th century,344,Neo-Classicism
25438,The Region of Pluto,1807,Etching on paper,290,18th century,344,Neo-Classicism
25435,The Lovers Surprised,1807,Etching on paper,290,18th century,344,Neo-Classicism
25442,Tomb of Anastasius,1807,Etching on paper,290,18th century,344,Neo-Classicism
25452,Summit of Malebolge,1807,Etching on paper,290,18th century,344,Neo-Classicism
25075,Entering the Dark Wood,1807,Etching on paper,290,18th century,344,Neo-Classicism
25454,The Lake of Pitch,1807,Etching on paper,290,18th century,344,Neo-Classicism
25443,Encounter with the Centaurs,1807,Etching on paper,290,18th century,344,Neo-Classicism
25451,Tiresias,1807,Etching on paper,290,18th century,344,Neo-Classicism
25436,The Lovers Punished,1807,Etching on paper,290,18th century,344,Neo-Classicism
25447,The Rain of Fire,1807,Etching on paper,290,18th century,344,Neo-Classicism
25455,Hypocrites,1807,Etching on paper,290,18th century,344,Neo-Classicism
25446,Dante Discoursing with his Preceptor,1807,Etching on paper,290,18th century,344,Neo-Classicism
25434,Christ's Descent to Limbo,1807,Etching on paper,290,18th century,344,Neo-Classicism
25444,Forest of Harpies,1807,Etching on paper,290,18th century,344,Neo-Classicism
25433,Charon's Boat,1807,Etching on paper,290,18th century,344,Neo-Classicism
25439,The Pool of Envy,1807,Etching on paper,290,18th century,344,Neo-Classicism
25450,The Gulf of Simony,1807,Etching on paper,290,18th century,344,Neo-Classicism
25449,Malebolge,1807,Etching on paper,290,18th century,344,Neo-Classicism
25437,Cerberus,1807,Etching on paper,290,18th century,344,Neo-Classicism
10916,Soft Drainpipe - Blue (Cool) Version,1967,Acrylic on canvas and steel,415,20th century post-1945,437,Pop Art
905,Frederick and Jessie Etchells Painting,1912,Oil paint on wood,8,20th century 1900-1945,295,Bloomsbury Group
2108,Portrait of Patrick Waldberg,1961,Steel,415,20th century post-1945,434,Nouveau Réalisme
3714,Endless Rhythm,1934,Oil paint on canvas,8,20th century 1900-1945,314,Orphic Cubism
13194,(Relief in Relief),1942,Oil paint on wood and plaster,8,20th century 1900-1945,300,Dada
13194,(Relief in Relief),1942,Oil paint on wood and plaster,8,20th century 1900-1945,6949,Merz
6459,February 1954,1954,Oil paint on canvas,415,20th century post-1945,419,British Constructivism
6459,February 1954,1954,Oil paint on canvas,415,20th century post-1945,443,Tachisme
9435,Blue Anemone,1957,Oil paint on board,415,20th century post-1945,441,St Ives School
13209,Peach Wheels,1961,Wood and glass,415,20th century post-1945,433,New Generation Sculpture
15975,Self-Portrait,1967,Synthetic polymer paint and silkscreen on canvas,415,20th century post-1945,437,Pop Art
9456,The Night Prowler,1955,"Ink, gouache, coloured pencil and printed paper on cardboard",8,20th century 1900-1945,1688,British Surrealism
7958,Tra-La-La,1963,Plastic,415,20th century post-1945,433,New Generation Sculpture
10915,Counter and Plates with Potato and Ham,1961,Painted plaster,415,20th century post-1945,437,Pop Art
703,Abstract Speed - The Car has Passed,1913,Oil paint on canvas,8,20th century 1900-1945,307,Futurism
639,Working Drawing for 'Primrose Hill',1968,Graphite on paper,415,20th century post-1945,1666,School of London
1349,The Identi-Kit Man,1962,Oil paint on canvas,415,20th century post-1945,1683,British Pop
580,Diarchy,1957,Bronze,415,20th century post-1945,424,Geometry of Fear
637,Working Drawing for 'Primrose Hill',1968,Chalk and graphite on paper,415,20th century post-1945,1666,School of London
16408,Decorative Still Life,1911,Oil paint on canvas,350,19th century,4229,Post-Impressionism
2141,Inner Eye (Maquette III),1952,Iron and glass,415,20th century post-1945,424,Geometry of Fear
636,Primrose Hill,1967,Oil paint on board,415,20th century post-1945,1666,School of London
638,Working Drawing for 'Primrose Hill',1968,Graphite on paper,415,20th century post-1945,1666,School of London
9446,Flower of the Tea,1887,Oil paint on wood,350,19th century,351,Aesthetic Movement
13286,Colour Cycle III,1970,Acrylic paint on canvas,415,20th century post-1945,435,Optical Art
10552,Equivalents for the Megaliths,1935,Oil paint on canvas,8,20th century 1900-1945,1688,British Surrealism
10552,Equivalents for the Megaliths,1935,Oil paint on canvas,8,20th century 1900-1945,321,Unit One
592,Torn-Up Woodcut,1920,Wood engraving on paper on board,8,20th century 1900-1945,300,Dada
9454,The Staff,1962,"Card, paper and watercolour on board",8,20th century 1900-1945,1688,British Surrealism
5831,Trainsition IIII,1954,Oil paint on wood,415,20th century post-1945,425,Independent Group
9455,Mouvement Immobile II,1960,Acrylic paint and paper on board,8,20th century 1900-1945,1688,British Surrealism
640,Working Drawing for 'Primrose Hill',1968,Graphite on paper,415,20th century post-1945,1666,School of London
7959,Green Streamer,1970,Painted steel,415,20th century post-1945,433,New Generation Sculpture
14516,Anabasis I,1964,Plastic and Perspex,415,20th century post-1945,433,New Generation Sculpture
8871,At Under River near Sevenoaks,1833,"Graphite, ink and watercolour on paper",350,19th century,368,Shoreham / The Ancients
9400,Black Virtue,1943,Oil paint on canvas,8,20th century 1900-1945,320,Surrealism
7960,Genghis Khan,1963,Painted plastic,415,20th century post-1945,433,New Generation Sculpture
641,Working Drawing for 'Primrose Hill',1968,Graphite on paper,415,20th century post-1945,1666,School of London
5741,Cubist Bust,1912,Bronze,8,20th century 1900-1945,299,Cubism
10710,1939-44 (painted relief),1939,Oil paint on hardboard on plywood,8,20th century 1900-1945,298,Constructivism
10710,1939-44 (painted relief),1939,Oil paint on hardboard on plywood,415,20th century post-1945,441,St Ives School
6502,Triangle to Beyond,1936,Oil paint on canvas and wood,8,20th century 1900-1945,313,Objective Abstraction
6502,Triangle to Beyond,1936,Oil paint on canvas and wood,8,20th century 1900-1945,319,Seven and Five
6074,Sphere with Inner Form,1963,Bronze,415,20th century post-1945,441,St Ives School
6066,Torso II (Torcello),1958,Bronze,415,20th century post-1945,441,St Ives School
6061,Sculpture with Colour (Deep Blue and Red),1940,Plaster and string on plaster base,8,20th century 1900-1945,298,Constructivism
6061,Sculpture with Colour (Deep Blue and Red),1940,Plaster and string on plaster base,415,20th century post-1945,441,St Ives School
9346,"Chance, Order, Change 6 (Black)",1978,Oil paint on canvas,415,20th century post-1945,419,British Constructivism
6068,Figure for Landscape,1959,Bronze,415,20th century post-1945,441,St Ives School
9347,"Chance, Order, Change 12 (Four Colours)",1980,Oil paint on canvas,415,20th century post-1945,419,British Constructivism
6056,Torso,1928,Hoptonwood stone on wooden base,8,20th century 1900-1945,303,Direct Carving
6063,Coré,1955,Bronze,415,20th century post-1945,441,St Ives School
4977,Mount's Bay and Tolcarne from Trewidden Farm Footpath with Alethea and her Mother,1898,Oil paint on wood,350,19th century,360,Newlyn School
12310,Attic Room,1918,Oil paint on plywood,8,20th century 1900-1945,297,Camden Town Group
2087,Greece Expiring on the Ruins of Missolonghi (after Delacroix),1963,Oil paint on board,415,20th century post-1945,1683,British Pop
6082,The Artist's Hand,1943,Bronze on wooden base,415,20th century post-1945,441,St Ives School
6062,Poised Form,1951,Purbeck marble on concrete base,415,20th century post-1945,441,St Ives School
6076,Hollow Form with Inner Form,1968,Bronze,415,20th century post-1945,441,St Ives School
6079,Makutu,1969,Bronze,415,20th century post-1945,441,St Ives School
6059,Three Forms (Carving in Grey Alabaster),1935,Alabaster on marble base,8,20th century 1900-1945,16667,Abstraction-Création
6059,Three Forms (Carving in Grey Alabaster),1935,Alabaster on marble base,8,20th century 1900-1945,298,Constructivism
6059,Three Forms (Carving in Grey Alabaster),1935,Alabaster on marble base,8,20th century 1900-1945,303,Direct Carving
6059,Three Forms (Carving in Grey Alabaster),1935,Alabaster on marble base,8,20th century 1900-1945,321,Unit One
6072,Square Forms,1962,Bronze,415,20th century post-1945,441,St Ives School
6071,Single Form (September),1961,Walnut,415,20th century post-1945,441,St Ives School
4976,Haycocks and Sun,1886,Oil paint on wood,350,19th century,360,Newlyn School
8198,Seated Figure on a Bench,1972,Bronze,415,20th century post-1945,416,Abstract Expressionism
3837,Breaking-Up Day at Dr Clayton's School at Salford,1738,Oil paint on canvas,290,18th century,340,Conversation Piece
6078,Vertical Form (St Ives),1968,Bronze,415,20th century post-1945,441,St Ives School
686,Stations of the Spectrum (Primary),1967,Oil paint and damar resin on 3 canvases,415,20th century post-1945,430,Minimalism
6075,Six Forms (2 x 3),1968,Bronze,415,20th century post-1945,441,St Ives School
6065,"Stringed Figure (Curlew), Version II",1956,Brass and string on wooden base,415,20th century post-1945,441,St Ives School
8765,Six Geometric Figures (+ Two) (Wall Drawings),1980,Chalk and vinyl emulsion paint on wall,415,20th century post-1945,421,Conceptual Art
8765,Six Geometric Figures (+ Two) (Wall Drawings),1980,Chalk and vinyl emulsion paint on wall,415,20th century post-1945,430,Minimalism
6080,Oval with Two Forms,1971,Marble and slate on slate base,415,20th century post-1945,441,St Ives School
6070,"Maquette, Three Forms in Echelon",1961,Brass and string on wooden board and shelf,415,20th century post-1945,441,St Ives School
6067,Garden Sculpture (Model for Meridian),1958,Bronze,415,20th century post-1945,441,St Ives School
14067,Standing Forms II,1952,Oil paint on canvas,8,20th century 1900-1945,312,Neo-Romanticism
6184,Harbour Window with Two Figures : St Ives : July 1950,1950,Oil paint and charcoal on hardboard,415,20th century post-1945,441,St Ives School
7038,The Badminton Game,1972,Oil paint on canvas,415,20th century post-1945,440,"Ruralists, Brotherhood of"
6081,Fallen Images,1974,Marble on wooden base,415,20th century post-1945,441,St Ives School
6069,Pierced Form (Epidauros),1960,Wood,415,20th century post-1945,441,St Ives School
6185,Azalea Garden : May 1956,1956,Oil paint on canvas,415,20th century post-1945,441,St Ives School
6185,Azalea Garden : May 1956,1956,Oil paint on canvas,415,20th century post-1945,443,Tachisme
8982,"Two Straight Twelve Mile Walks on Dartmoor, England 1980",1980,Screenprint on paper,415,20th century post-1945,421,Conceptual Art
8982,"Two Straight Twelve Mile Walks on Dartmoor, England 1980",1980,Screenprint on paper,415,20th century post-1945,429,Land Art
6064,Forms in Movement (Pavan),1956,Bronze,415,20th century post-1945,441,St Ives School
6435,"Camera Recording its Own Condition (7 Apertures, 10 Speeds, 2 Mirrors)",1971,"70 photographs, black and white, on card on Perspex",415,20th century post-1945,421,Conceptual Art
6077,Two Forms (Divided Circle),1969,Bronze,415,20th century post-1945,441,St Ives School
6057,Infant,1929,Wood,8,20th century 1900-1945,303,Direct Carving
6501,Abstract Composition,1934,Oil paint on canvas,8,20th century 1900-1945,319,Seven and Five
6060,Discs in Echelon,1935,Bronze,8,20th century 1900-1945,298,Constructivism
6060,Discs in Echelon,1935,Bronze,8,20th century 1900-1945,321,Unit One
6083,Two Figures (Heroes),1954,Oil paint and graphite on hardboard,415,20th century post-1945,441,St Ives School
4556,Two Plants,1977,Oil paint on canvas,415,20th century post-1945,1666,School of London
6073,Bronze Form (Patmos),1962,Bronze,415,20th century post-1945,441,St Ives School
6058,Seated Figure,1932,Lignum vitae,8,20th century 1900-1945,303,Direct Carving
13635,Study of Sappho,1862,Graphite on paper,350,19th century,363,Pre-Raphaelite
101646,The Farmer's Boy,1895,Oil paint on canvas,350,19th century,365,Rural Naturalism
101587,(We Are) Pro Choice,2008,"Shop mannequin, toilet, cooker, ladder, latex, ceramic tiles, burnt wood, bowl, bells and other materials",415,20th century post-1945,16666,Abject art
100646,Dumped On,1971,Crayon and graphite on card,415,20th century post-1945,16666,Abject art
100646,Dumped On,1971,Crayon and graphite on card,415,20th century post-1945,12081,Feminist Art
100645,Son of Rob Roy,1971,Graphite on paper,415,20th century post-1945,12081,Feminist Art
100647,Little Woman at Home,1971,Graphite and watercolour on paper,415,20th century post-1945,12081,Feminist Art
22976,[title not known],NA,"Graphite, ink and watercolour on paper",290,18th century,340,Conversation Piece
22976,[title not known],NA,"Graphite, ink and watercolour on paper",290,18th century,344,Neo-Classicism
24568,[title not known],NA,"Graphite, ink and watercolour on paper",290,18th century,340,Conversation Piece
24568,[title not known],NA,"Graphite, ink and watercolour on paper",290,18th century,344,Neo-Classicism
24574,[title not known],NA,"Graphite, ink and watercolour on paper",290,18th century,344,Neo-Classicism
24572,[title not known],NA,"Graphite, ink and watercolour on paper",290,18th century,344,Neo-Classicism
24570,[title not known],NA,"Graphite, ink and watercolour on paper",290,18th century,344,Neo-Classicism
24569,[title not known],NA,"Graphite, ink and watercolour on paper",290,18th century,344,Neo-Classicism
24573,[title not known],NA,Graphite on paper,290,18th century,344,Neo-Classicism
7098,The House in the Woods,1939,Oil paint on canvas,8,20th century 1900-1945,1688,British Surrealism
1227,1st Sculpture,1970,Painted aluminium,415,20th century post-1945,433,New Generation Sculpture
8388,Rayonist Drawing,1911,Charcoal on paper,8,20th century 1900-1945,316,Rayonism
1224,4th Sculpture,1966,Painted steel,415,20th century post-1945,433,New Generation Sculpture
1219,5th Sculpture,1963,Painted steel,415,20th century post-1945,433,New Generation Sculpture
13211,Agrippa,1964,Plastic and glass,415,20th century post-1945,433,New Generation Sculpture
530,Untitled,1968,Painted steel,415,20th century post-1945,433,New Generation Sculpture
524,Loquat,1965,Painted steel,415,20th century post-1945,433,New Generation Sculpture
5937,White Collage,1954,"Oil paint, enamel paint, card and paper on canvas",415,20th century post-1945,419,British Constructivism
523,Jump,1965,Painted steel,415,20th century post-1945,433,New Generation Sculpture
13215,Trireme,1968,Perspex and steel,415,20th century post-1945,433,New Generation Sculpture
7961,Call,1967,Painted steel,415,20th century post-1945,433,New Generation Sculpture
1226,1st Sculpture,1967,Painted steel,415,20th century post-1945,433,New Generation Sculpture
14578,Spring Totem,1962,Rosewood and bronze,415,20th century post-1945,425,Independent Group
4484,'Monument' for V. Tatlin,1966,Fluorescent tubes and metal,415,20th century post-1945,430,Minimalism
1222,7th Sculpture,1965,Painted steel,415,20th century post-1945,433,New Generation Sculpture
1220,8th Sculpture,1963,Painted steel,415,20th century post-1945,433,New Generation Sculpture
1223,1st Sculpture,1966,Painted steel,415,20th century post-1945,433,New Generation Sculpture
14577,Janus 2,1959,Rosewood and stone,415,20th century post-1945,425,Independent Group
527,Big Yellow Circle,1966,Painted steel,415,20th century post-1945,433,New Generation Sculpture
3987,Explosion of Red on Green,1910,Oil paint on canvas,8,20th century 1900-1945,307,Futurism
521,X-Act,1964,Painted steel,415,20th century post-1945,433,New Generation Sculpture
7962,Dunstable Reel,1970,Painted steel,415,20th century post-1945,433,New Generation Sculpture
1221,11th Sculpture,1963,Painted steel,415,20th century post-1945,433,New Generation Sculpture
14576,Horse,1954,"Bronze, rosewood and stone",415,20th century post-1945,424,Geometry of Fear
14576,Horse,1954,"Bronze, rosewood and stone",415,20th century post-1945,425,Independent Group
9585,Painting,1927,Tempera and oil paint on canvas,8,20th century 1900-1945,320,Surrealism
13213,Quadreme,1966,"Fibreglass, Perspex and steel",415,20th century post-1945,433,New Generation Sculpture
528,Narrow Blue Circle,1966,Painted aluminium,415,20th century post-1945,433,New Generation Sculpture
1228,Untitled,1971,Painted aluminium and steel,415,20th century post-1945,433,New Generation Sculpture
1218,1st Sculpture,1963,Painted steel,415,20th century post-1945,433,New Generation Sculpture
14519,Unfold,1963,Painted aluminium,415,20th century post-1945,433,New Generation Sculpture
522,Swing Low,1964,Painted steel,415,20th century post-1945,433,New Generation Sculpture
529,Untitled,1968,Painted steel and aluminium,415,20th century post-1945,433,New Generation Sculpture
525,Godroon,1966,Painted steel,415,20th century post-1945,433,New Generation Sculpture
5594,The Mantelpiece,1914,Oil paint and paper on board,8,20th century 1900-1945,295,Bloomsbury Group
526,Big Ring,1965,Painted steel,415,20th century post-1945,433,New Generation Sculpture
1225,5th Sculpture,1966,Painted steel,415,20th century post-1945,433,New Generation Sculpture
14518,Margin II,1963,Painted aluminium,415,20th century post-1945,433,New Generation Sculpture
5534,Waterfall,1943,Oil paint on canvas,415,20th century post-1945,416,Abstract Expressionism
3952,The Man Child,1921,Portland stone,8,20th century 1900-1945,303,Direct Carving
680,Study for Portrait on Folding Bed,1963,Oil paint on canvas,415,20th century post-1945,1666,School of London
6033,Pelagos,1946,Elm and strings on oak base,8,20th century 1900-1945,298,Constructivism
6033,Pelagos,1946,Elm and strings on oak base,415,20th century post-1945,441,St Ives School
5127,Queen of Sheba,1922,Oil paint on canvas,8,20th century 1900-1945,295,Bloomsbury Group
12600,Fall,1963,Polyvinyl acetate paint on hardboard,415,20th century post-1945,435,Optical Art
16927,"Continual Mobile, Continual Light",1963,"Painted wood, aluminium and nylon thread",415,20th century post-1945,12072,Kinetic Art
16927,"Continual Mobile, Continual Light",1963,"Painted wood, aluminium and nylon thread",415,20th century post-1945,435,Optical Art
13838,Painting,1937,Tempera on canvas,8,20th century 1900-1945,298,Constructivism
6032,Forms in Echelon,1938,Tulipwood on elm base,8,20th century 1900-1945,298,Constructivism
6032,Forms in Echelon,1938,Tulipwood on elm base,8,20th century 1900-1945,321,Unit One
4492,Spatial Concept 'Waiting',1960,Canvas,415,20th century post-1945,4246,Spazialismo
4262,"Blue Beads, Paris",1910,Oil paint on board,350,19th century,367,Scottish Colourists
16080,Painting,1962,Oil paint on board,415,20th century post-1945,441,St Ives School
4206,Portrait of an Unknown Lady,1557,Oil paint on wood,289,16th and 17th century,414,Tudor
9603,"Composition with Yellow, Blue and Red",1937,Oil paint on canvas,8,20th century 1900-1945,6277,Neo-Plasticism
15711,Supernovae,1959,Oil paint on canvas,415,20th century post-1945,435,Optical Art
15738,Lines in Space No. 34,1954,Wire and thread on cardboard in wooden case,8,20th century 1900-1945,298,Constructivism
14119,The Invisibles,1951,Oil paint on canvas,8,20th century 1900-1945,320,Surrealism
13101,Study of Trees and Undergrowth,1855,Graphite on paper,350,19th century,363,Pre-Raphaelite
